smiles,split,y_log10,y_lower,y_upper
COc1ccccc1O,train,0.3601514699999999,0.10512393549256062,0.6052159275468708
Oc1c(Cl)cccc1Cl,train,0.3601514699999999,0.10512393549256062,0.6052159275468708
ClC(Cl)Cl,train,2.3601515,1.6051967003352314,2.1051938577031817
CNC(=O)Oc1ccccc1OC(C)C,train,1.3601514,1.1051875032728657,1.6051967003352314
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,train,0.85023767,0.6052159275468708,1.1051875032728657
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,train,0.85023767,0.6052159275468708,1.1051875032728657
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,train,0.3601514699999999,0.10512393549256062,0.6052159275468708
CC(Cl)CCl,train,1.8502377,1.6051967003352314,2.1051938577031817
CCCCC(C)=O,train,0.85023767,0.6052159275468708,1.1051875032728657
Clc1ccc(Oc2ccccc2)cc1,train,1.3601514,1.1051875032728657,1.6051967003352314
c1ccc2cc3c(ccc4ccccc43)cc2c1,train,1.8502377,1.6051967003352314,2.1051938577031817
Clc1ccccc1-c1ccccc1,train,3.3601515,2.1051938577031817,2.6051947773879944
CCCCCC(C)=O,train,0.85023767,0.6052159275468708,1.1051875032728657
COc1ccccc1,train,1.3601514,1.1051875032728657,1.6051967003352314
O=[N+]([O-])c1ccccc1,train,2.3601515,1.6051967003352314,2.1051938577031817
CCCCCCCCO,train,0.3601514699999999,0.10512393549256062,0.6052159275468708
CCCCCO,train,0.3601514699999999,0.10512393549256062,0.6052159275468708
O=Cc1ccccc1,train,0.85023767,0.10512393549256062,0.6052159275468708
OCc1ccccc1,train,0.3601514699999999,0.10512393549256062,0.6052159275468708
c1ccc2c(c1)oc1ccccc12,train,0.85023767,0.6052159275468708,1.1051875032728657
Cc1ccc(C)c(C)c1,train,1.3601514,1.1051875032728657,1.6051967003352314
Clc1ccc(-c2ccccc2)cc1,train,3.3601515,2.1051938577031817,2.6051947773879944
Clc1ccc2c(c1)Oc1cc(Cl)c(Cl)c(Cl)c1O2,train,1.8502377,1.1051875032728657,1.6051967003352314
C=CCC=C,train,0.85023767,0.6052159275468708,1.1051875032728657
CC1CCCCC1,train,1.3601514,1.1051875032728657,1.6051967003352314
Clc1ccc(Cl)c(Cl)c1,train,1.8502377,1.6051967003352314,2.1051938577031817
COC(=O)c1ccccc1C(=O)OC,train,0.85023767,0.6052159275468708,1.1051875032728657
CNC(=O)Oc1cccc2c1OC(C)(C)C2,train,0.85023767,0.6052159275468708,1.1051875032728657
Clc1cc(Cl)cc(Cl)c1,train,1.8502377,1.6051967003352314,2.1051938577031817
CCc1cccc2ccccc12,train,0.85023767,0.6052159275468708,1.1051875032728657
Cc1cccc(C)c1,train,1.3601514,1.1051875032728657,1.6051967003352314
Cc1ccc([N+](=O)[O-])cc1,train,0.3601514699999999,0.10512393549256062,0.6052159275468708
c1cc2c3c(cccc3c1)CC2,train,1.7781513,1.1051875032728657,1.6051967003352314
CC1CCCC1,train,1.3601514,1.1051875032728657,1.6051967003352314
c1ccc2sccc2c1,train,1.3601514,1.1051875032728657,1.6051967003352314
Cc1ccc(O)cc1,train,-0.14976233,-0.41595170367373474,0.10512393549256062
