class_value,log10_class,log10_lower,log10_upper
132.0,2.12057393120585,2.1159453809898814,2.1252024814218187
136.0,2.1335389083702174,2.128910358154249,2.138167458586186
137.0,2.1367205671564067,2.132092016940438,2.1413491173723753
139.0,2.143014800254095,2.1383862500381263,2.1476433504700636
142.0,2.1522883443830563,2.1476597941670876,2.156916894599025
150.0,2.1760912590556813,2.1714627088397127,2.18071980927165
155.0,2.1903316981702914,2.1857031479543227,2.19496024838626
157.0,2.1958996524092336,2.191271102193265,2.200528202625202
160.0,2.2041199826559246,2.199491432439956,2.208748532871893
164.0,2.214843848047698,2.2102152978317293,2.2194723982636666
166.0,2.220108088040055,2.2154795378240864,2.2247366382560236
168.0,2.225309281725863,2.220680731509894,2.2299378319418315
173.0,2.2380461031287955,2.233417552912827,2.242674653344764
178.0,2.250420002308894,2.2457914520929254,2.2550485525248627
179.0,2.2528530309798933,2.2482244807639247,2.257481581195862
180.0,2.255272505103306,2.2506439548873374,2.2599010553192747
182.0,2.2600713879850747,2.255442837769106,2.2646999382010433
186.0,2.2695129442179165,2.264884394001948,2.274141494433885
190.0,2.278753600952829,2.27412505073686,2.2833821511687975
192.0,2.2833012287035497,2.278672678487581,2.2879297789195183
200.0,2.3010299956639813,2.2964014454480126,2.30565854587995
201.0,2.303196057420489,2.2985675072045204,2.3078246076364577
202.0,2.305351369446624,2.3007228192306552,2.3099799196625925
210.0,2.322219294733919,2.3175907445179504,2.3268478449498877
219.0,2.3404441148401185,2.33581556462415,2.345072665056087
225.0,2.3521825181113627,2.347553967895394,2.3568110683273313
227.0,2.3560258571931225,2.351397306977154,2.360654407409091
229.0,2.359835482339888,2.3552069321239193,2.3644640325558566
229.166666666667,2.3601514477826386,2.35552289756667,2.3647799979986073
231.0,2.3636119798921444,2.358983429676176,2.368240530108113
233.0,2.367355921026019,2.3627273708100502,2.3719844712419875
234.0,2.369215857410143,2.3645873071941743,2.3738444076261116
237.0,2.374748346010104,2.3701197957941353,2.3793768962260726
246.0,2.3909351071033793,2.3863065568874107,2.395563657319348
248.0,2.3944516808262164,2.3898231306102478,2.399080231042185
250.0,2.3979400086720375,2.393311458456069,2.402568558888006
253.0,2.403120521175818,2.3984919709598493,2.4077490713917866
256.0,2.4082399653118496,2.403611415095881,2.4128685155278182
257.28,2.4104060270683574,2.4057774768523887,2.415034577284326
258.0,2.41161970596323,2.4069911557472614,2.4162482561791987
271.0,2.432969290874406,2.428340740658437,2.4375978410903745
275.0,2.439332693830263,2.434704143614294,2.4439612440462315
300.0,2.4771212547196626,2.472492704503694,2.4817498049356312
310.0,2.4913616938342726,2.486733143618304,2.4959902440502413
315.0,2.4983105537896004,2.493682003573632,2.502939104005569
332.0,2.5211380837040362,2.5165095334880676,2.525766633920005
336.0,2.526339277389844,2.5217107271738755,2.5309678276058127
341.0,2.5327543789924976,2.528125828776529,2.537382929208466
343.0,2.5352941200427703,2.5306655698268017,2.539922670258739
346.0,2.5390760987927767,2.534447548576808,2.5437046490087454
346.6,2.539828558377898,2.5352000081619295,2.5444571085938668
348.0,2.5415792439465807,2.536950693730612,2.5462077941625494
350.0,2.5440680443502757,2.539439494134307,2.5486965945662443
360.0,2.5563025007672873,2.5516739505513186,2.560931050983256
365.0,2.5622928644564746,2.557664314240506,2.5669214146724433
366.0,2.5634810853944106,2.558852535178442,2.568109635610379
371.0,2.569373909615046,2.5647453593990774,2.5740024598310147
380.0,2.57978359661681,2.5751550464008415,2.5844121468327788
385.0,2.5854607295085006,2.580832179292532,2.5900892797244692
393.0,2.5943925503754266,2.589764000159458,2.5990211005913952
398.8,2.600755149639618,2.5961265994236493,2.6053836998555866
403.0,2.6053050461411096,2.600676495925141,2.6099335963570782
410.0,2.6127838567197355,2.608155306503767,2.617412406935704
416.666666666667,2.6197887582883945,2.615160208072426,2.624417308504363
430.0,2.6334684555795866,2.628839905363618,2.6380970057955553
433.0,2.6364878963533656,2.631859346137397,2.641116446569334
437.0,2.640481436970422,2.6358528867544533,2.6451099871863906
439.0,2.6424645202421213,2.6378359700261527,2.64709307045809
468.0,2.670245853074124,2.6656173028581556,2.674874403290093
469.0,2.6711728427150834,2.6665442924991147,2.675801392931052
485.0,2.6857417386022635,2.681113188386295,2.690370288818232
502.0,2.7007037171450192,2.6960751669290506,2.705332267360988
507.0,2.705007959333336,2.7003794091173674,2.7096365095493047
508.0,2.7058637122839193,2.7012351620679507,2.710492262499888
513.0,2.7101173651118162,2.7054888148958476,2.714745915327785
533.2,2.726890140741822,2.722261590525853,2.7315186909577904
577.0,2.7611758131557314,2.7565472629397627,2.7658043633717
578.0,2.761927838420529,2.7572992882045604,2.7665563886364977
610.0,2.785329835010767,2.7807012847947985,2.789958385226736
617.0,2.7902851640332416,2.785656613817273,2.79491371424921
639.0,2.8055008581584002,2.8008723079424316,2.810129408374369
640.0,2.806179973983887,2.8015514237679184,2.8108085241998557
653.0,2.814913181275074,2.810284631059105,2.8195417314910425
708.333333333333,2.8502376796666677,2.845609129450699,2.8548662298826364
730.0,2.863322860120456,2.8586943099044873,2.8679514103364245
745.0,2.8721562727482928,2.867527722532324,2.8767848229642614
750.0,2.8750612633917,2.8704327131757315,2.8796898136076687
770.0,2.886490725172482,2.881862174956513,2.8911192753884505
840.0,2.9242792860618816,2.919650735845913,2.9289078362778502
932.0,2.9694159123539814,2.9647873621380127,2.97404446256995
960.0,2.9822712330395684,2.9776426828236,2.986899783255537
1039.0,3.016615547557177,3.0119869973412086,3.021244097773146
1059.0,3.024895960107485,3.0202674098915163,3.0295245103234536
1077.0,3.0322157032979815,3.027587153082013,3.03684425351395
1155.0,3.062581984228163,3.0579534340121945,3.067210534444132
1300.0,3.113943352306837,3.1093148020908683,3.1185719025228056
1336.0,3.125806458139527,3.1211779079235584,3.1304350083554957
1410.0,3.1492191126553797,3.144590562439411,3.1538476628713483
1600.0,3.2041199826559246,3.199491432439956,3.208748532871893
1608.0,3.2062860444124324,3.2016574941964637,3.210914594628401
1659.0,3.219846386024361,3.2152178358083923,3.2244749362403295
2291.66666666667,3.3601514477826386,3.35552289756667,3.3647799979986073
3285.0,3.5165353738957994,3.5119068236798308,3.521163924111768
3652.0,3.562530768862261,3.5579022186462925,3.56715931907823
4166.66666666667,3.619788758288394,3.6151602080724254,3.6244173085043627
4300.0,3.6334684555795866,3.628839905363618,3.6380970057955553
4730.0,3.6748611407378116,3.670232590521843,3.67948969095378
7305.0,3.8636202202703154,3.8589916700543467,3.868248770486284
41666.6666666667,4.6197887582883945,4.615160208072426,4.624417308504363
