smiles,split,leverage_h,h_star,in_ad_leverage,in_interval,interval_loss
CN=C(O)CSP(=O)(OC)OC,train,0.31400024822739037,0.6551724137931034,True,False,1.683432718282671
Cc1ccccc1C,train,0.13352776988364237,0.6551724137931034,True,False,0.7461121189053095
Cc1cc2ccccc2c2ccccc12,train,0.17023685123205903,0.6551724137931034,True,False,1.0068043235501893
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccccc1Cl,train,0.023827831364105382,0.6551724137931034,True,False,2.3518844901507285
CC1(C)CCCCC1,train,0.14291729923693758,0.6551724137931034,True,True,0.0
Cc1cccc2ccccc12,train,0.0996637071136498,0.6551724137931034,True,False,0.14903650504216193
Clc1ccc(Oc2ccccc2)cc1,train,0.027682375887527165,0.6551724137931034,True,False,0.3219148074426952
CC(O)COC(C)CO,train,0.7727961801898908,0.6551724137931034,False,False,0.310076946967901
COP(=S)(OC)Oc1ccc(SC)c(C)c1,train,0.8095041696538617,0.6551724137931034,False,False,0.30770584155988523
CCCCCc1ccc(-c2ccccc2)cc1,train,0.075042568267334,0.6551724137931034,True,False,1.0932040176382327
CCc1ccccc1CC,train,0.16218055070317,0.6551724137931034,True,False,0.5204898671956049
ClCCOCOCCCl,train,0.06854809080665748,0.6551724137931034,True,False,1.7079873986316736
CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,train,0.1186833230413675,0.6551724137931034,True,True,0.0
CCCCCCCCCCO,train,0.05672328772566433,0.6551724137931034,True,True,0.0
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,train,0.5351012927143157,0.6551724137931034,True,False,0.9242319929814731
CCCCC1CCCCC1,train,0.015538520414115192,0.6551724137931034,True,False,0.006360284555068874
CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,train,0.09241761283985996,0.6551724137931034,True,False,0.25095135005913627
Cc1cccc2c1ccc1ccccc12,train,0.2727170145649384,0.6551724137931034,True,False,1.007632704712516
Nc1ccc(Cc2ccc(N)cc2)cc1,train,0.43819061810108,0.6551724137931034,True,False,1.6449599161842146
CN=C(O)ON=CC(C)(C)SC,train,0.33072100202624594,0.6551724137931034,True,False,0.1498985764475771
C1CCC2C(C1)CCC1C3CCCCC3CCC21,train,0.6343030966741307,0.6551724137931034,True,False,0.7389039983226217
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,train,0.021172763938027563,0.6551724137931034,True,False,0.424379273512862
Oc1cc(Cl)cc(Cl)c1,train,0.0802575121959824,0.6551724137931034,True,False,0.2015381978221491
CC1(C)N=C(O)N=C1O,train,0.30334379126076544,0.6551724137931034,True,False,1.0338279865619149
O=C(O)c1ccc([N+](=O)[O-])cc1,train,0.998084291187693,0.6551724137931034,False,False,1.0118732980793175
C[C@H]1[C@@H](OS(=O)(=O)O)C[C@@H]2C[C@H]([C@@H](O)c3cc(O)nc(O)n3)NC3=NC[C@H]1N32,train,0.1292333456262788,0.6551724137931034,True,False,0.5817069976730573
N=c1nc(O)c2ncn(CCC(CO)CO)c2[nH]1,train,0.04757597437155136,0.6551724137931034,True,False,1.2958836659061916
Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,train,0.05633457611725211,0.6551724137931034,True,False,0.2611969511205843
Cc1ccc2c(ccc3ccccc32)c1,train,0.2405735845207403,0.6551724137931034,True,False,0.5678004973133175
c1ccc2c(c1)[nH]c1ccccc12,train,0.08885755976055132,0.6551724137931034,True,False,0.8809848173096944
CCCOCC(C)O,train,0.05937553864906698,0.6551724137931034,True,False,0.04590042011028317
CC1CCC(C)c2ccccc21,train,0.16391920117974784,0.6551724137931034,True,False,0.26571354370441935
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,train,0.9980842911878107,0.6551724137931034,False,False,0.20085711913337811
COc1nc(C)nc(=NC(O)=NS(=O)(=O)c2ccccc2CCC(F)(F)F)[nH]1,train,0.5351012927143295,0.6551724137931034,True,False,1.572922155326038
c1ccc2c(c1)CCCC2,train,0.1290872463531199,0.6551724137931034,True,True,0.0
CCCCCCCC,train,0.23953077957549918,0.6551724137931034,True,False,0.8474578240918156
CCCCCCCCCCCCCCCCCCCCCCCCC,train,0.08062763261814035,0.6551724137931034,True,False,0.40120843012599283
Cc1cc(C)c(C)cc1C,train,0.08581410923983095,0.6551724137931034,True,False,0.7212651685651299
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,train,0.11020468064666317,0.6551724137931034,True,False,1.5150349433853196
CCCOC(=O)c1ccc(O)cc1,train,0.2386623535855156,0.6551724137931034,True,False,0.34305141598511235
CCCc1ccccc1C,train,0.02381089302160639,0.6551724137931034,True,True,0.0
Clc1ccc(-c2ccccc2)c(Cl)c1Cl,train,0.05769995079564083,0.6551724137931034,True,False,1.862907821552471
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,train,0.18256516919824414,0.6551724137931034,True,False,0.4940843781060387
CCCCc1cc2ccccc2c2ccccc12,train,0.1665718704312354,0.6551724137931034,True,False,0.7106894445480825
OCCNCCO,train,0.29051047849260475,0.6551724137931034,True,True,0.0
