T_half_class_days,T_half_lower_bound,T_half_upper_bound,T_half_log10_lower,T_half_log10_upper
70.833,40.289947393859926,127.40716663908667,1.6051967003352314,2.1051938577031817
2291.667,1274.0735304961797,9999999.0,3.1051944931227426,9999999.0
7.083,4.029173116161677,12.740530247992035,0.6052159275468708,1.1051875032728657
70.833,40.289947393859926,127.40716663908667,1.6051967003352314,2.1051938577031817
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
7.083,4.029173116161677,12.740530247992035,0.6052159275468708,1.1051875032728657
70.833,40.289947393859926,127.40716663908667,1.6051967003352314,2.1051938577031817
2.292,1.2738665550205797,4.029173116161677,0.10512393549256062,0.6052159275468708
70.833,40.289947393859926,127.40716663908667,1.6051967003352314,2.1051938577031817
70.833,40.289947393859926,127.40716663908667,1.6051967003352314,2.1051938577031817
708.333,402.8976900045469,1274.0735304961797,2.6051947773879944,3.1051944931227426
70.833,40.289947393859926,127.40716663908667,1.6051967003352314,2.1051938577031817
7.083,4.029173116161677,12.740530247992035,0.6052159275468708,1.1051875032728657
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
2291.667,1274.0735304961797,9999999.0,3.1051944931227426,9999999.0
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
70.833,40.289947393859926,127.40716663908667,1.6051967003352314,2.1051938577031817
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
7.083,4.029173116161677,12.740530247992035,0.6052159275468708,1.1051875032728657
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
70.833,40.289947393859926,127.40716663908667,1.6051967003352314,2.1051938577031817
2291.667,1274.0735304961797,9999999.0,3.1051944931227426,9999999.0
2291.667,1274.0735304961797,9999999.0,3.1051944931227426,9999999.0
2291.667,1274.0735304961797,9999999.0,3.1051944931227426,9999999.0
2291.667,1274.0735304961797,9999999.0,3.1051944931227426,9999999.0
2291.667,1274.0735304961797,9999999.0,3.1051944931227426,9999999.0
2291.667,1274.0735304961797,9999999.0,3.1051944931227426,9999999.0
2291.667,1274.0735304961797,9999999.0,3.1051944931227426,9999999.0
2291.667,1274.0735304961797,9999999.0,3.1051944931227426,9999999.0
2291.667,1274.0735304961797,9999999.0,3.1051944931227426,9999999.0
2291.667,1274.0735304961797,9999999.0,3.1051944931227426,9999999.0
708.333,402.8976900045469,1274.0735304961797,2.6051947773879944,3.1051944931227426
708.333,402.8976900045469,1274.0735304961797,2.6051947773879944,3.1051944931227426
708.333,402.8976900045469,1274.0735304961797,2.6051947773879944,3.1051944931227426
70.833,40.289947393859926,127.40716663908667,1.6051967003352314,2.1051938577031817
70.833,40.289947393859926,127.40716663908667,1.6051967003352314,2.1051938577031817
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
229.167,127.40716663908667,402.8976900045469,2.1051938577031817,2.6051947773879944
70.833,40.289947393859926,127.40716663908667,1.6051967003352314,2.1051938577031817
229.167,127.40716663908667,402.8976900045469,2.1051938577031817,2.6051947773879944
229.167,127.40716663908667,402.8976900045469,2.1051938577031817,2.6051947773879944
70.833,40.289947393859926,127.40716663908667,1.6051967003352314,2.1051938577031817
2291.667,1274.0735304961797,9999999.0,3.1051944931227426,9999999.0
708.333,402.8976900045469,1274.0735304961797,2.6051947773879944,3.1051944931227426
7.083,4.029173116161677,12.740530247992035,0.6052159275468708,1.1051875032728657
70.833,40.289947393859926,127.40716663908667,1.6051967003352314,2.1051938577031817
70.833,40.289947393859926,127.40716663908667,1.6051967003352314,2.1051938577031817
708.333,402.8976900045469,1274.0735304961797,2.6051947773879944,3.1051944931227426
708.333,402.8976900045469,1274.0735304961797,2.6051947773879944,3.1051944931227426
70.833,40.289947393859926,127.40716663908667,1.6051967003352314,2.1051938577031817
708.333,402.8976900045469,1274.0735304961797,2.6051947773879944,3.1051944931227426
708.333,402.8976900045469,1274.0735304961797,2.6051947773879944,3.1051944931227426
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
708.333,402.8976900045469,1274.0735304961797,2.6051947773879944,3.1051944931227426
708.333,402.8976900045469,1274.0735304961797,2.6051947773879944,3.1051944931227426
708.333,402.8976900045469,1274.0735304961797,2.6051947773879944,3.1051944931227426
7.083,4.029173116161677,12.740530247992035,0.6052159275468708,1.1051875032728657
708.333,402.8976900045469,1274.0735304961797,2.6051947773879944,3.1051944931227426
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
70.833,40.289947393859926,127.40716663908667,1.6051967003352314,2.1051938577031817
229.167,127.40716663908667,402.8976900045469,2.1051938577031817,2.6051947773879944
229.167,127.40716663908667,402.8976900045469,2.1051938577031817,2.6051947773879944
229.167,127.40716663908667,402.8976900045469,2.1051938577031817,2.6051947773879944
229.167,127.40716663908667,402.8976900045469,2.1051938577031817,2.6051947773879944
2.292,1.2738665550205797,4.029173116161677,0.10512393549256062,0.6052159275468708
70.833,40.289947393859926,127.40716663908667,1.6051967003352314,2.1051938577031817
229.167,127.40716663908667,402.8976900045469,2.1051938577031817,2.6051947773879944
229.167,127.40716663908667,402.8976900045469,2.1051938577031817,2.6051947773879944
229.167,127.40716663908667,402.8976900045469,2.1051938577031817,2.6051947773879944
2.292,1.2738665550205797,4.029173116161677,0.10512393549256062,0.6052159275468708
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
70.833,40.289947393859926,127.40716663908667,1.6051967003352314,2.1051938577031817
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
7.083,4.029173116161677,12.740530247992035,0.6052159275468708,1.1051875032728657
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
7.083,4.029173116161677,12.740530247992035,0.6052159275468708,1.1051875032728657
7.083,4.029173116161677,12.740530247992035,0.6052159275468708,1.1051875032728657
70.833,40.289947393859926,127.40716663908667,1.6051967003352314,2.1051938577031817
2.292,1.2738665550205797,4.029173116161677,0.10512393549256062,0.6052159275468708
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
7.083,4.029173116161677,12.740530247992035,0.6052159275468708,1.1051875032728657
2291.667,1274.0735304961797,9999999.0,3.1051944931227426,9999999.0
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
7.083,4.029173116161677,12.740530247992035,0.6052159275468708,1.1051875032728657
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
7.083,4.029173116161677,12.740530247992035,0.6052159275468708,1.1051875032728657
2.292,1.2738665550205797,4.029173116161677,0.10512393549256062,0.6052159275468708
7.083,4.029173116161677,12.740530247992035,0.6052159275468708,1.1051875032728657
7.083,4.029173116161677,12.740530247992035,0.6052159275468708,1.1051875032728657
70.833,40.289947393859926,127.40716663908667,1.6051967003352314,2.1051938577031817
2.292,1.2738665550205797,4.029173116161677,0.10512393549256062,0.6052159275468708
22.917,12.740530247992035,40.289947393859926,1.1051875032728657,1.6051967003352314
