class_value,log10_class,log10_lower,log10_upper
1.29166,0.11114821059697548,0.10571839817366639,0.11657802302028457
1.4,0.146128035678238,0.14069822325492892,0.1515578481015471
1.466667,0.1663315204698051,0.160901708046496,0.17176133289311418
1.5,0.17609125905568124,0.17066144663237215,0.18152107147899033
1.7,0.2304489213782739,0.22501910895496482,0.235878733801583
1.8,0.25527250510330607,0.24984269267999698,0.26070231752661516
1.9,0.2787536009528289,0.27332378852951983,0.284183413376138
2.0,0.3010299956639812,0.2956001832406721,0.3064598080872903
2.1,0.3222192947339193,0.3167894823106102,0.3276491071572284
2.2,0.3424226808222063,0.3369928683988972,0.34785249324551537
2.29166666666667,0.36015144778263847,0.3547216353593294,0.36558126020594756
2.3,0.36172783601759284,0.35629802359428375,0.36715764844090193
2.38,0.37657695705651195,0.37114714463320286,0.38200676947982104
2.4,0.38021124171160603,0.37478142928829694,0.3856410541349151
2.5,0.3979400086720376,0.3925101962487285,0.4033698210953467
2.7,0.43136376415898736,0.4259339517356783,0.43679357658229645
2.75,0.43933269383026263,0.43390288140695354,0.4447625062535717
2.8,0.4471580313422192,0.4417282189189101,0.4525878437655283
2.9,0.4623979978989561,0.456968185475647,0.46782781032226517
3.0,0.47712125471966244,0.47169144229635335,0.4825510671429715
3.06,0.48572142648158,0.4802916140582709,0.4911512389048891
3.1,0.4913616938342727,0.4859318814109636,0.4967915062575818
3.2,0.505149978319906,0.49972016589659696,0.5105797907432151
3.21,0.5065050324048721,0.501075219981563,0.5119348448281812
3.3,0.5185139398778874,0.5130841274545783,0.5239437523011965
3.36,0.526339277389844,0.5209094649665349,0.5317690898131531
3.375,0.5282737771670437,0.5228439647437346,0.5337035895903528
3.4,0.5314789170422551,0.526049104618946,0.5369087294655642
3.5,0.5440680443502757,0.5386382319269666,0.5494978567735848
3.56,0.5514499979728752,0.5460201855495661,0.5568798103961843
3.6,0.5563025007672873,0.5508726883439782,0.5617323131905964
3.7,0.568201724066995,0.5627719116436859,0.5736315364903041
3.75,0.5740312677277188,0.5686014553044098,0.5794610801510279
3.77,0.5763413502057929,0.5709115377824838,0.581771162629102
3.9,0.5910646070264992,0.5856347946031901,0.5964944194498083
3.91,0.5921767573958668,0.5867469449725577,0.5976065698191759
3.99,0.6009728956867483,0.5955430832634392,0.6064027081100574
4.0,0.6020599913279624,0.5966301789046533,0.6074898037512715
4.125,0.6154239528859439,0.6099941404626348,0.620853765309253
4.2,0.6232492903979004,0.6178194779745914,0.6286791028212095
4.21,0.6242820958356683,0.6188522834123592,0.6297119082589774
4.3,0.6334684555795865,0.6280386431562774,0.6388982680028956
4.5,0.6532125137753437,0.6477827013520346,0.6586423261986528
4.6,0.6627578316815741,0.657328019258265,0.6681876441048832
4.65,0.667452952889954,0.6620231404666449,0.6728827653132631
4.7,0.6720978579357175,0.6666680455124084,0.6775276703590266
4.8,0.6812412373755872,0.6758114249522781,0.6866710497988963
5.0,0.6989700043360189,0.6935401919127098,0.704399816759328
5.1,0.7075701760979364,0.7021403636746273,0.7129999885212455
5.2,0.7160033436347992,0.7105735312114901,0.7214331560581083
5.3,0.724275869600789,0.71884605717748,0.7297056820240981
5.4,0.7323937598229685,0.7269639473996594,0.7378235722462776
5.5,0.7403626894942439,0.7349328770709348,0.745792501917553
5.6,0.7481880270062004,0.7427582145828913,0.7536178394295094
5.83,0.7656685547590141,0.760238742335705,0.7710983671823232
6.0,0.7781512503836436,0.7727214379603345,0.7835810628069527
6.05,0.7817553746524689,0.7763255622291598,0.787185187075778
6.2,0.7923916894982539,0.7869618770749448,0.797821501921563
6.32,0.800717078282385,0.7952872658590759,0.8061468907056941
6.5,0.8129133566428556,0.8074835442195465,0.8183431690661647
6.6,0.8195439355418687,0.8141141231185596,0.8249737479651778
6.9,0.8388490907372553,0.8334192783139462,0.8442789031605644
7.0,0.8450980400142568,0.8396682275909477,0.8505278524375659
7.0833,0.8502356359231208,0.8448058234998117,0.8556654483464299
7.08333333333333,0.8502376796666677,0.8448078672433587,0.8556674920899768
7.2,0.8573324964312685,0.8519026840079594,0.8627623088545776
7.38,0.8680563618230416,0.8626265493997325,0.8734861742463507
7.4,0.8692317197309762,0.8638019073076671,0.8746615321542853
7.5,0.8750612633917001,0.869631450968391,0.8804910758150092
7.7,0.8864907251724818,0.8810609127491728,0.8919205375957909
7.9,0.8976270912904415,0.8921972788671324,0.9030569037137506
8.0,0.9030899869919435,0.8976601745686345,0.9085197994152526
8.1,0.9084850188786497,0.9030552064553407,0.9139148313019588
8.25,0.9164539485499251,0.911024136126616,0.9218837609732342
8.3,0.919078092376074,0.9136482799527649,0.924507904799383
8.4,0.9242792860618817,0.9188494736385726,0.9297090984851908
8.9,0.9493900066449128,0.9439601942216037,0.9548198190682219
9.0,0.9542425094393249,0.9488126970160158,0.959672321862634
9.1,0.9590413923210935,0.9536115798977844,0.9644712047444026
9.6,0.9822712330395684,0.9768414206162593,0.9877010454628775
10.0,1.0,0.9945701875766909,1.005429812423309
10.1,1.0043213737826426,0.9988915613593335,1.0097511862059516
10.2,1.0086001717619175,1.0031703593386085,1.0140299841852265
10.4,1.0170333392987803,1.0116035268754713,1.0224631517220892
10.5,1.021189299069938,1.0157594866466289,1.0266191114932472
